location_key,date,country_code,country_name,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,latitude,longitude,area_sq_km,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,relative_humidity,population_largest_city,area_rural_sq_km,area_urban_sq_km,life_expectancy,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,new_recovered,cumulative_recovered
BR,2021-03-16,BR,Brazil,83926.0,2841.0,11603535.0,282127.0,14703340.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,25.87037,22.018519,30.962963,0.0,79.82901,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,48146.0,10111954.0
BR,2021-03-17,BR,Brazil,90303.0,2648.0,11693838.0,284775.0,15119216.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.722222,23.152778,31.375,0.0,74.611759,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,92587.0,10204541.0
BR,2021-03-18,BR,Brazil,86982.0,2724.0,11780820.0,287499.0,15545550.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.305556,23.027778,29.611111,0.0,76.44469,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,82516.0,10287057.0
BR,2021-03-19,BR,Brazil,90570.0,2815.0,11871390.0,290314.0,16196876.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,24.5,21.87037,28.833333,0.0,84.258847,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,52375.0,10339432.0
BR,2021-03-20,BR,Brazil,79069.0,2438.0,11950459.0,292752.0,16463864.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.833333,22.527778,30.125,0.0,69.592581,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,44028.0,10383460.0
BR,2021-03-21,BR,Brazil,47774.0,1290.0,11998233.0,294042.0,16559032.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.986111,23.5,32.444444,0.0,67.206193,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,35933.0,10419393.0
BR,2021-03-22,BR,Brazil,49293.0,1383.0,12047526.0,295425.0,17133909.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.962963,21.722222,32.0,0.0,70.0712,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,30540.0,10449933.0
BR,2021-03-23,BR,Brazil,82493.0,3251.0,12130019.0,298676.0,17700881.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.819444,23.694444,30.875,0.0,66.306178,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,58062.0,10507995.0
BR,2021-03-24,BR,Brazil,89992.0,2009.0,12220011.0,300685.0,18453773.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.916667,24.194444,32.430556,0.0,60.582962,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,93663.0,10601658.0
BR,2021-03-25,BR,Brazil,100158.0,2777.0,12320169.0,303462.0,19276438.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,29.166667,24.666667,33.027778,0.0,59.276438,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,87988.0,10689646.0
BR,2021-03-26,BR,Brazil,84245.0,3650.0,12404414.0,307112.0,20307228.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.185185,22.222222,33.296296,0.0,59.465234,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,82903.0,10772549.0
BR,2021-03-27,BR,Brazil,85948.0,3438.0,12490362.0,310550.0,20700260.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,29.611111,22.907407,33.907407,0.0,50.379789,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,51546.0,10824095.0
BR,2021-03-28,BR,Brazil,44326.0,1656.0,12534688.0,312206.0,20947049.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,30.037037,21.87037,34.37037,0.0,48.065618,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,55532.0,10879627.0
BR,2021-03-29,BR,Brazil,38927.0,1660.0,12573615.0,313866.0,21857803.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,29.925926,21.925926,35.074074,0.0,46.882571,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,33314.0,10912941.0
BR,2021-03-30,BR,Brazil,84494.0,3780.0,12658109.0,317646.0,22596829.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,30.907407,23.37037,35.796296,0.0,47.443071,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,56306.0,10969247.0
BR,2021-03-31,BR,Brazil,90638.0,3869.0,12748747.0,321515.0,23458890.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,29.851852,23.277778,35.296296,0.0,55.492873,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,105236.0,11074483.0
BR,2021-04-01,BR,Brazil,91097.0,3769.0,12839844.0,325284.0,24475979.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,29.648148,23.166667,34.5,0.0,55.282483,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,95454.0,11169937.0
BR,2021-04-02,BR,Brazil,70238.0,2922.0,12910082.0,328206.0,24783165.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,29.814815,23.796296,33.962963,0.0,58.69872,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,69162.0,11239099.0
BR,2021-04-03,BR,Brazil,43515.0,1987.0,12953597.0,330193.0,25135051.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.148148,23.907407,32.388889,0.0,67.396568,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,37529.0,11276628.0
BR,2021-04-04,BR,Brazil,31359.0,1240.0,12984956.0,331433.0,25464242.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,29.259259,24.0,33.388889,0.0,61.011523,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,29118.0,11305746.0
BR,2021-04-05,BR,Brazil,28645.0,1319.0,13013601.0,332752.0,26255041.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.888889,24.074074,33.462963,0.0,66.144482,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,51775.0,11357521.0
BR,2021-04-06,BR,Brazil,86979.0,4195.0,13100580.0,336947.0,27263581.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.203704,22.555556,28.888889,0.0,77.883889,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,78668.0,11436189.0
BR,2021-04-07,BR,Brazil,92625.0,3829.0,13193205.0,340776.0,28111607.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.240741,23.296296,31.018519,0.0,74.531855,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,122595.0,11558784.0
BR,2021-04-08,BR,Brazil,86652.0,4249.0,13279857.0,345025.0,29082941.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.037037,22.481481,30.333333,0.338667,78.594839,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,105374.0,11664158.0
BR,2021-04-09,BR,Brazil,93317.0,3693.0,13373174.0,348718.0,30011762.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.722222,23.111111,30.62963,0.0,71.503831,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,68035.0,11732193.0
BR,2021-04-10,BR,Brazil,71832.0,2616.0,13445006.0,351334.0,30561824.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,29.333333,25.125,32.722222,0.0,56.219395,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,59692.0,11791885.0
BR,2021-04-11,BR,Brazil,37017.0,1803.0,13482023.0,353137.0,30829493.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,29.574074,23.203704,33.740741,0.0,55.986367,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,46679.0,11838564.0
BR,2021-04-12,BR,Brazil,35785.0,1480.0,13517808.0,354617.0,31841695.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,29.018519,21.407407,34.092593,0.0,53.286819,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,42239.0,11880803.0
BR,2021-04-13,BR,Brazil,82186.0,3808.0,13599994.0,358425.0,32737236.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,29.481481,23.222222,33.425926,0.0,52.659304,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,76265.0,11957068.0
BR,2021-04-14,BR,Brazil,73513.0,3459.0,13673507.0,361884.0,33669769.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.981481,22.703704,33.907407,0.0,58.631863,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,117730.0,12074798.0
BR,2021-04-15,BR,Brazil,73174.0,3560.0,13746681.0,365444.0,34571692.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.62963,21.703704,32.962963,0.0,66.851003,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,95973.0,12170771.0
BR,2021-04-16,BR,Brazil,85774.0,3305.0,13832455.0,368749.0,35535631.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.962963,22.666667,33.425926,0.0,60.935345,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,65524.0,12236295.0
BR,2021-04-17,BR,Brazil,67636.0,2929.0,13900091.0,371678.0,36047343.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,25.907407,22.666667,30.388889,0.0,73.608167,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,62568.0,12298863.0
BR,2021-04-18,BR,Brazil,42980.0,1657.0,13943071.0,373335.0,36234096.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.462963,22.833333,30.833333,0.0,73.215832,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,45998.0,12344861.0
BR,2021-04-19,BR,Brazil,30624.0,1347.0,13973695.0,374682.0,37256134.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.87037,21.944444,32.425926,0.0,70.079005,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,46738.0,12391599.0
BR,2021-04-20,BR,Brazil,69381.0,3321.0,14043076.0,378003.0,38246192.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.907407,21.277778,31.740741,0.0,66.139541,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,69113.0,12460712.0
BR,2021-04-21,BR,Brazil,79719.0,3472.0,14122795.0,381475.0,38815702.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.407407,21.666667,31.5,0.0,58.24727,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,100977.0,12561689.0
BR,2021-04-22,BR,Brazil,45178.0,2027.0,14167973.0,383502.0,39662069.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.481481,20.444444,31.555556,0.0,50.057156,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,84443.0,12646132.0
BR,2021-04-23,BR,Brazil,69105.0,2914.0,14237078.0,386416.0,41482416.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.111111,19.703704,31.851852,0.0,49.854382,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,27653.0,12673785.0
BR,2021-04-24,BR,Brazil,71137.0,3076.0,14308215.0,389492.0,41886226.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.962963,19.37037,32.055556,0.0,53.831757,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,37318.0,12711103.0
BR,2021-04-25,BR,Brazil,32572.0,1305.0,14340787.0,390797.0,42005222.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.240741,20.537037,31.703704,0.0,58.170644,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,55669.0,12766772.0
BR,2021-04-26,BR,Brazil,28636.0,1139.0,14369423.0,391936.0,43152248.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.277778,23.111111,31.074074,0.0,61.40241,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,42397.0,12809169.0
BR,2021-04-27,BR,Brazil,72140.0,3086.0,14441563.0,395022.0,44634964.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.814815,22.574074,33.37037,0.0,62.609557,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,69882.0,12879051.0
BR,2021-04-28,BR,Brazil,79726.0,3163.0,14521289.0,398185.0,45735184.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.12963,21.944444,32.5,0.0,55.780121,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,113391.0,12992442.0
BR,2021-04-29,BR,Brazil,69389.0,3001.0,14590678.0,401186.0,46811152.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.703704,22.259259,31.5,0.0,48.450574,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,99272.0,13091714.0
BR,2021-04-30,BR,Brazil,68333.0,2595.0,14659011.0,403781.0,47763086.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.87037,22.592593,30.518519,0.0,60.465736,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,60404.0,13152118.0
BR,2021-05-01,BR,Brazil,66964.0,2656.0,14725975.0,406437.0,48015603.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.407407,22.833333,30.259259,0.0,72.701797,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,42420.0,13194538.0
BR,2021-05-02,BR,Brazil,28935.0,1202.0,14754910.0,407639.0,48228095.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.333333,21.166667,31.666667,0.0,67.376769,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,48127.0,13242665.0
BR,2021-05-03,BR,Brazil,24619.0,983.0,14779529.0,408622.0,49112922.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.148148,21.777778,32.166667,0.0,58.087104,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,36053.0,13278718.0
BR,2021-05-04,BR,Brazil,77359.0,2966.0,14856888.0,411588.0,50148350.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.407407,19.5,32.037037,0.0,47.765663,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,57758.0,13336476.0
BR,2021-05-05,BR,Brazil,73295.0,2811.0,14930183.0,414399.0,51194110.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.166667,20.481481,32.037037,0.0,44.5826,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,106520.0,13442996.0
